bx,by,bz
-1.666831146544756,0.009423227723438394,0.005646498799110775
-1.6673244238572427,0.01883715585879397,0.011242878875143428
-1.6681460117989735,0.028232493995554303,0.016739466362353735
-1.6692950995618407,0.03759997006929121,0.02208747316108069
-1.670770553134954,0.04693033951206924,0.027239429984372756
-1.6725709164237703,0.0562143943757173,0.03214960769873977
-1.6746944126870842,0.06544297241896276,0.036774423219178586
-1.6771389462904562,0.07460696614945647,0.041072826355721355
-1.679902104774352,0.08369733181176874,0.04500666417782756
-1.6829811612349488,0.09270509831248425,0.04854101966249683
-1.686373077015258,0.10162137607358734,0.051644521620236555
-1.6900745047039163,0.11043736580540342,0.05428962314796113
-1.6940817914386728,0.1191443671904341,0.056452846137253536
-1.698390982511327,0.12773378746952177,0.05811498966771785
-1.702997825270544,0.13619714992186402,0.05926130043570827
-1.707897773318712,0.1445261022305145,0.059881603705696285
-1.7130859909986853,0.15271242472511137,0.05997039362194389
-1.718557358165995,0.16074803849369887,0.05952688207886866
-1.7243064752418125,0.16862501335563915,0.058555005716324854
-1.7303276685416842,0.17633557568774194,0.05706339097770921
-1.7366149958747699,0.18387211609589285,0.055065277541038876
-1.74316225240807,0.19122719692460688,0.052578400802631826
-1.7499629767898466,0.19839355959709548,0.049624834456473775
-1.757010457526196,0.20536413177860655,0.04623079456654735
-1.764297739604484,0.2121320343559643,0.042426406871192875
-1.771817631357104,0.21869058822642348,0.03824543938492137
-1.7795627115587827,0.22503332088913794,0.0337250026711278
-1.7875253367504367,0.23115397283273675,0.028905220446102955
-1.795697648782341,0.23704650371270708,0.023828873438086862
-1.8040715825691755,0.2427050983124843,0.01854101966249683
-1.8126388740492898,0.2481241722823687,0.013088594483792494
-1.8213910683403345,0.2532983776506045,0.007519994013858379
-1.8303195280832094,0.25822260810118297,0.0018846455446876985
-1.8394154419660946,0.2628920040131591,-0.003767431171758742
-1.848669833420151,0.2673019572565103,-0.00938606790241392
-1.858073569478309,0.2714481157398058,-0.014921393229891276
-1.8676173697884062,0.2753263877051943,-0.02032427521471741
-1.877291815771774,0.27893294576647537,-0.02554675749390431
-1.887087359918236,0.28226423068626766,-0.030542484945022267
-1.896994335208351,0.28531695488854614,-0.035267115137548384
-1.9070029646535902,0.288088105703083,-0.03967871191941913
-1.917103370945048,0.2905749483385893,-0.04373811764528468
-1.9272855862011522,0.29277502858162424,-0.047409300742541356
-1.9375395618047584,0.29468617521860657,-0.050659675530120934
-1.9478551783199232,0.2963065021785413,-0.053460391451302054
-1.9582222554785655,0.2976344103943433,-0.05578658915329513
-1.9686305622271618,0.29866858938092394,-0.05761762114061656
-1.9790698268235623,0.2994080185284815,-0.05893723504372129
-1.9895297469739575,0.29985196810971954,-0.05973371787618478
-2.0,0.3,-0.05999999999999998
-2.0104702530260425,0.2998519681097195,-0.05973371787618478
-2.0209301731764375,0.2994080185284815,-0.05893723504372134
-2.031369437772838,0.29866858938092394,-0.0576176211406166
-2.041777744521435,0.2976344103943433,-0.05578658915329509
-2.052144821680077,0.29630650217854126,-0.05346039145130201
-2.0624604381952416,0.2946861752186067,-0.0506596755301209
-2.0727144137988476,0.29277502858162424,-0.04740930074254149
-2.0828966290549515,0.2905749483385894,-0.043738117645284756
-2.09299703534641,0.28808810570308296,-0.03967871191941911
-2.1030056647916493,0.2853169548885461,-0.035267115137548315
-2.1129126400817637,0.28226423068626755,-0.030542484945022152
-2.1227081842282263,0.2789329457664754,-0.0255467574939043
-2.1323826302115934,0.27532638770519435,-0.02032427521471757
-2.141926430521691,0.2714481157398058,-0.014921393229891248
-2.1513301665798488,0.26730195725651035,-0.009386067902413897
-2.160584558033905,0.2628920040131591,-0.003767431171758933
-2.16968047191679,0.2582226081011832,0.0018846455446875881
-2.178608931659665,0.25329837765060453,0.007519994013858219
-2.18736112595071,0.24812417228236858,0.013088594483792591
-2.195928417430824,0.24270509831248424,0.01854101966249686
-2.2043023512176587,0.23704650371270722,0.023828873438086817
-2.212474663249563,0.23115397283273686,0.028905220446102862
-2.2204372884412176,0.22503332088913797,0.033725002671127886
-2.228182368642896,0.21869058822642348,0.03824543938492136
-2.235702260395516,0.21213203435596426,0.0424264068711929
-2.2429895424738038,0.2053641317786067,0.046230794566547335
-2.250037023210153,0.19839355959709568,0.04962483445647365
-2.2568377475919297,0.1912271969246069,0.052578400802631736
-2.26338500412523,0.18387211609589293,0.05506527754103887
-2.2696723314583163,0.17633557568774197,0.05706339097770926
-2.275693524758187,0.16862501335563929,0.0585550057163248
-2.281442641834005,0.160748038493699,0.059526882078868686
-2.2869140090013143,0.1527124247251114,0.059970393621943875
-2.2921022266812874,0.1445261022305145,0.05988160370569628
-2.297002174729456,0.1361971499218639,0.05926130043570826
-2.301609017488673,0.12773378746952185,0.058114989667717894
-2.305918208561327,0.1191443671904343,0.0564528461372536
-2.3099254952960835,0.11043736580540343,0.05428962314796119
-2.313626922984742,0.1016213760735874,0.05164452162023656
-2.317018838765051,0.09270509831248408,0.0485410196624968
-2.3200978952256475,0.0836973318117688,0.04500666417782753
-2.3228610537095435,0.07460696614945651,0.04107282635572135
-2.325305587312916,0.06544297241896278,0.03677442321917849
-2.3274290835762295,0.05621439437571735,0.03214960769873981
-2.329229446865046,0.046930339512069125,0.027239429984372756
-2.330704900438159,0.03759997006929131,0.022087473161080857
-2.3318539882010265,0.028232493995554397,0.016739466362353874
-2.332675576142757,0.01883715585879404,0.011242878875143419
-2.333168853455244,0.009423227723438435,0.005646498799110826
-2.3333333333333335,-1.3183898417423734e-16,-1.1564823173178713e-18
-2.333168853455244,-0.009423227723438628,-0.005646498799110996
-2.332675576142757,-0.01883715585879404,-0.011242878875143553
-2.3318539882010265,-0.028232493995554348,-0.016739466362353767
-2.330704900438159,-0.03759997006929137,-0.022087473161080718
-2.3292294468650456,-0.046930339512069374,-0.02723942998437288
-2.3274290835762295,-0.05621439437571755,-0.03214960769873981
-2.325305587312916,-0.0654429724189628,-0.03677442321917856
-2.3228610537095435,-0.07460696614945651,-0.04107282635572133
-2.3200978952256475,-0.08369733181176886,-0.04500666417782761
-2.317018838765051,-0.09270509831248434,-0.04854101966249691
-2.3136269229847417,-0.10162137607358755,-0.05164452162023669
-2.309925495296084,-0.11043736580540353,-0.05428962314796119
-2.305918208561327,-0.11914436719043435,-0.05645284613725357
-2.3016090174886727,-0.12773378746952188,-0.058114989667717894
-2.297002174729456,-0.1361971499218641,-0.05926130043570826
-2.2921022266812874,-0.14452610223051468,-0.05988160370569631
-2.2869140090013143,-0.15271242472511148,-0.05997039362194389
-2.281442641834005,-0.1607480384936991,-0.05952688207886866
-2.275693524758187,-0.16862501335563926,-0.05855500571632485
-2.269672331458316,-0.17633557568774194,-0.05706339097770919
-2.26338500412523,-0.18387211609589302,-0.055065277541038814
-2.2568377475919292,-0.19122719692460702,-0.052578400802631715
-2.2500370232101528,-0.1983935595970957,-0.04962483445647365
-2.2429895424738038,-0.20536413177860668,-0.04623079456654732
-2.2357022603955157,-0.2121320343559644,-0.042426406871192784
-2.228182368642896,-0.2186905882264236,-0.03824543938492137
-2.2204372884412176,-0.225033320889138,-0.03372500267112779
-2.2124746632495627,-0.23115397283273695,-0.028905220446102834
-2.2043023512176583,-0.2370465037127072,-0.023828873438086793
-2.1959284174308245,-0.2427050983124843,-0.018541019662496872
-2.1873611259507104,-0.24812417228236863,-0.013088594483792454
-2.178608931659665,-0.2532983776506046,-0.007519994013858109
-2.16968047191679,-0.2582226081011832,-0.0018846455446876072
-2.160584558033905,-0.2628920040131591,0.0037674311717588367
-2.1513301665798488,-0.26730195725651024,0.009386067902413801
-2.1419264305216905,-0.2714481157398059,0.014921393229891416
-2.1323826302115934,-0.2753263877051944,0.02032427521471763
-2.1227081842282263,-0.2789329457664754,0.025546757493904445
-2.1129126400817637,-0.2822642306862676,0.030542484945022305
-2.1030056647916493,-0.285316954888546,0.03526711513754835
-2.09299703534641,-0.28808810570308296,0.039678711919419137
-2.0828966290549515,-0.29057494833858943,0.0437381176452848
-2.0727144137988476,-0.29277502858162424,0.047409300742541495
-2.0624604381952416,-0.29468617521860657,0.050659675530120914
-2.052144821680077,-0.29630650217854126,0.05346039145130204
-2.0417777445214345,-0.2976344103943433,0.05578658915329507
-2.0313694377728377,-0.29866858938092394,0.05761762114061663
-2.0209301731764375,-0.2994080185284815,0.05893723504372136
-2.0104702530260425,-0.29985196810971954,0.05973371787618479
-2.0,-0.3,0.05999999999999998
-1.9895297469739572,-0.2998519681097196,0.05973371787618478
-1.9790698268235618,-0.29940801852848153,0.0589372350437213
-1.9686305622271618,-0.29866858938092394,0.05761762114061656
-1.9582222554785653,-0.2976344103943433,0.05578658915329509
-1.947855178319923,-0.29630650217854126,0.053460391451302075
-1.9375395618047584,-0.29468617521860657,0.05065967553012087
-1.9272855862011522,-0.29277502858162424,0.04740930074254134
-1.917103370945048,-0.2905749483385893,0.043738117645284624
-1.9070029646535902,-0.2880881057030829,0.039678711919419095
-1.896994335208351,-0.2853169548885461,0.03526711513754843
-1.887087359918236,-0.2822642306862676,0.030542484945022316
-1.877291815771774,-0.27893294576647537,0.025546757493904282
-1.8676173697884064,-0.2753263877051943,0.020324275214717427
-1.858073569478309,-0.2714481157398058,0.014921393229891259
-1.848669833420151,-0.26730195725651024,0.009386067902413699
-1.8394154419660946,-0.2628920040131589,0.003767431171758573
-1.8303195280832094,-0.25822260810118297,-0.001884645544687841
-1.8213910683403345,-0.2532983776506044,-0.007519994013858365
-1.8126388740492898,-0.24812417228236858,-0.013088594483792529
-1.8040715825691755,-0.2427050983124842,-0.018541019662496893
-1.795697648782341,-0.23704650371270694,-0.02382887343808705
-1.7875253367504367,-0.23115397283273673,-0.028905220446102997
-1.7795627115587827,-0.22503332088913783,-0.033725002671127866
-1.771817631357104,-0.2186905882264235,-0.03824543938492136
-1.764297739604484,-0.21213203435596414,-0.04242640687119279
-1.7570104575261958,-0.20536413177860632,-0.04623079456654743
-1.7499629767898466,-0.19839355959709545,-0.04962483445647386
-1.74316225240807,-0.19122719692460677,-0.05257840080263191
-1.7366149958747699,-0.18387211609589296,-0.0550652775410388
-1.730327668541684,-0.17633557568774175,-0.057063390977709204
-1.7243064752418125,-0.16862501335563887,-0.05855500571632491
-1.7185573581659945,-0.1607480384936988,-0.05952688207886867
-1.7130859909986853,-0.15271242472511123,-0.059970393621943924
-1.7078977733187122,-0.14452610223051462,-0.059881603705696305
-1.702997825270544,-0.1361971499218639,-0.059261300435708236
-1.6983909825113266,-0.12773378746952158,-0.058114989667717804
-1.6940817914386728,-0.11914436719043403,-0.05645284613725346
-1.6900745047039163,-0.11043736580540327,-0.05428962314796115
-1.686373077015258,-0.10162137607358751,-0.051644521620236666
-1.6829811612349488,-0.09270509831248412,-0.048541019662496805
-1.679902104774352,-0.08369733181176858,-0.045006664177827505
-1.6771389462904562,-0.07460696614945629,-0.04107282635572126
-1.6746944126870842,-0.06544297241896266,-0.036774423219178544
-1.6725709164237703,-0.05621439437571746,-0.03214960769873987
-1.6707705531349542,-0.046930339512069104,-0.027239429984372624
-1.6692950995618407,-0.03759997006929105,-0.022087473161080423
-1.6681460117989733,-0.028232493995554123,-0.016739466362353725
-1.6673244238572427,-0.018837155858793888,-0.011242878875143475
-1.666831146544756,-0.009423227723438546,-0.005646498799110787
-1.6666666666666667,-3.5850951836854015e-17,8.326672684688674e-17
0.33316885345524394,0.009423227723438394,0.005646498799110775
0.33267557614275717,0.01883715585879397,0.011242878875143428
0.3318539882010266,0.028232493995554303,0.016739466362353735
0.33070490043815925,0.03759997006929121,0.02208747316108069
0.3292294468650459,0.04693033951206924,0.027239429984372756
0.3274290835762295,0.0562143943757173,0.03214960769873977
0.32530558731291587,0.06544297241896276,0.036774423219178586
0.3228610537095438,0.07460696614945647,0.041072826355721355
0.32009789522564774,0.08369733181176874,0.04500666417782756
0.31701883876505127,0.09270509831248425,0.04854101966249683
0.3136269229847419,0.10162137607358734,0.051644521620236555
0.30992549529608376,0.11043736580540342,0.05428962314796113
0.30591820856132707,0.1191443671904341,0.056452846137253536
0.3016090174886731,0.12773378746952177,0.05811498966771785
0.29700217472945584,0.13619714992186402,0.05926130043570827
0.2921022266812879,0.1445261022305145,0.059881603705696285
0.28691400900131453,0.15271242472511137,0.05997039362194389
0.281442641834005,0.16074803849369887,0.05952688207886866
0.27569352475818737,0.16862501335563915,0.058555005716324854
0.2696723314583159,0.17633557568774194,0.05706339097770921
0.26338500412523025,0.18387211609589285,0.055065277541038876
0.25683774759192984,0.19122719692460688,0.052578400802631826
0.2500370232101533,0.19839355959709548,0.049624834456473775
0.24298954247380392,0.20536413177860655,0.04623079456654735
0.23570226039551587,0.2121320343559643,0.042426406871192875
0.2281823686428963,0.21869058822642348,0.03824543938492137
0.22043728844121732,0.22503332088913794,0.0337250026711278
0.21247466324956332,0.23115397283273675,0.028905220446102955
0.2043023512176588,0.23704650371270708,0.023828873438086862
0.19592841743082437,0.2427050983124843,0.01854101966249683
0.18736112595071017,0.2481241722823687,0.013088594483792494
0.17860893165966565,0.2532983776506045,0.007519994013858379
0.16968047191679056,0.25822260810118297,0.0018846455446876985
0.16058455803390506,0.2628920040131591,-0.003767431171758742
0.1513301665798489,0.2673019572565103,-0.00938606790241392
0.14192643052169082,0.2714481157398058,-0.014921393229891276
0.13238263021159366,0.2753263877051943,-0.02032427521471741
0.12270818422822605,0.27893294576647537,-0.02554675749390431
0.11291264008176383,0.28226423068626766,-0.030542484945022267
0.10300566479164913,0.28531695488854614,-0.035267115137548384
0.09299703534640974,0.288088105703083,-0.03967871191941913
0.08289662905495175,0.2905749483385893,-0.04373811764528468
0.07271441379884762,0.29277502858162424,-0.047409300742541356
0.062460438195241524,0.29468617521860657,-0.050659675530120934
0.05214482168007686,0.2963065021785413,-0.053460391451302054
0.041777744521434644,0.2976344103943433,-0.05578658915329513
0.031369437772838266,0.29866858938092394,-0.05761762114061656
0.02093017317643787,0.2994080185284815,-0.05893723504372129
0.010470253026042759,0.29985196810971954,-0.05973371787618478
-9.251858538542972e-17,0.3,-0.05999999999999998
-0.010470253026042873,0.2998519681097195,-0.05973371787618478
-0.02093017317643762,0.2994080185284815,-0.05893723504372134
-0.03136943777283802,0.29866858938092394,-0.0576176211406166
-0.041777744521434755,0.2976344103943433,-0.05578658915329509
-0.052144821680077065,0.29630650217854126,-0.05346039145130201
-0.06246043819524174,0.2946861752186067,-0.0506596755301209
-0.07271441379884742,0.29277502858162424,-0.04740930074254149
-0.08289662905495154,0.2905749483385894,-0.043738117645284756
-0.09299703534640975,0.28808810570308296,-0.03967871191941911
-0.10300566479164926,0.2853169548885461,-0.035267115137548315
-0.11291264008176399,0.28226423068626755,-0.030542484945022152
-0.1227081842282259,0.2789329457664754,-0.0255467574939043
-0.13238263021159344,0.27532638770519435,-0.02032427521471757
-0.14192643052169088,0.2714481157398058,-0.014921393229891248
-0.1513301665798489,0.26730195725651035,-0.009386067902413897
-0.1605845580339049,0.2628920040131591,-0.003767431171758933
-0.16968047191679028,0.2582226081011832,0.0018846455446875881
-0.17860893165966543,0.25329837765060453,0.007519994013858219
-0.18736112595071022,0.24812417228236858,0.013088594483792591
-0.19592841743082434,0.24270509831248424,0.01854101966249686
-0.20430235121765863,0.23704650371270722,0.023828873438086817
-0.2124746632495631,0.23115397283273686,0.028905220446102862
-0.22043728844121724,0.22503332088913797,0.033725002671127886
-0.2281823686428963,0.21869058822642348,0.03824543938492136
-0.23570226039551587,0.21213203435596426,0.0424264068711929
-0.24298954247380375,0.2053641317786067,0.046230794566547335
-0.25003702321015314,0.19839355959709568,0.04962483445647365
-0.25683774759192973,0.1912271969246069,0.052578400802631736
-0.26338500412523025,0.18387211609589293,0.05506527754103887
-0.2696723314583159,0.17633557568774197,0.05706339097770926
-0.27569352475818715,0.16862501335563929,0.0585550057163248
-0.28144264183400497,0.160748038493699,0.059526882078868686
-0.28691400900131453,0.1527124247251114,0.059970393621943875
-0.2921022266812879,0.1445261022305145,0.05988160370569628
-0.297002174729456,0.1361971499218639,0.05926130043570826
-0.30160901748867314,0.12773378746952185,0.058114989667717894
-0.305918208561327,0.1191443671904343,0.0564528461372536
-0.30992549529608376,0.11043736580540343,0.05428962314796119
-0.3136269229847419,0.1016213760735874,0.05164452162023656
-0.31701883876505127,0.09270509831248408,0.0485410196624968
-0.3200978952256477,0.0836973318117688,0.04500666417782753
-0.32286105370954377,0.07460696614945651,0.04107282635572135
-0.32530558731291587,0.06544297241896278,0.03677442321917849
-0.3274290835762296,0.05621439437571735,0.03214960769873981
-0.3292294468650459,0.046930339512069125,0.027239429984372756
-0.3307049004381592,0.03759997006929131,0.022087473161080857
-0.33185398820102663,0.028232493995554397,0.016739466362353874
-0.33267557614275717,0.01883715585879404,0.011242878875143419
-0.33316885345524383,0.009423227723438435,0.005646498799110826
