bx,by,bz
-0.3333333333333333,-1.3183898417423734e-16,-1.1564823173178713e-18
-0.33316885345524394,-0.009423227723438628,-0.005646498799110996
-0.3326755761427572,-0.01883715585879404,-0.011242878875143553
-0.3318539882010266,-0.028232493995554348,-0.016739466362353767
-0.33070490043815925,-0.03759997006929137,-0.022087473161080718
-0.3292294468650459,-0.046930339512069374,-0.02723942998437288
-0.3274290835762295,-0.05621439437571755,-0.03214960769873981
-0.32530558731291587,-0.0654429724189628,-0.03677442321917856
-0.3228610537095437,-0.07460696614945651,-0.04107282635572133
-0.3200978952256477,-0.08369733181176886,-0.04500666417782761
-0.31701883876505116,-0.09270509831248434,-0.04854101966249691
-0.31362692298474176,-0.10162137607358755,-0.05164452162023669
-0.30992549529608376,-0.11043736580540353,-0.05428962314796119
-0.30591820856132695,-0.11914436719043435,-0.05645284613725357
-0.301609017488673,-0.12773378746952188,-0.058114989667717894
-0.2970021747294559,-0.1361971499218641,-0.05926130043570826
-0.29210222668128777,-0.14452610223051468,-0.05988160370569631
-0.2869140090013145,-0.15271242472511148,-0.05997039362194389
-0.28144264183400497,-0.1607480384936991,-0.05952688207886866
-0.27569352475818726,-0.16862501335563926,-0.05855500571632485
-0.26967233145831576,-0.17633557568774194,-0.05706339097770919
-0.26338500412523,-0.18387211609589302,-0.055065277541038814
-0.25683774759192973,-0.19122719692460702,-0.052578400802631715
-0.2500370232101531,-0.1983935595970957,-0.04962483445647365
-0.2429895424738039,-0.20536413177860668,-0.04623079456654732
-0.23570226039551578,-0.2121320343559644,-0.042426406871192784
-0.22818236864289612,-0.2186905882264236,-0.03824543938492137
-0.22043728844121713,-0.225033320889138,-0.03372500267112779
-0.2124746632495631,-0.23115397283273695,-0.028905220446102834
-0.20430235121765875,-0.2370465037127072,-0.023828873438086793
-0.19592841743082437,-0.2427050983124843,-0.018541019662496872
-0.18736112595071008,-0.24812417228236863,-0.013088594483792454
-0.1786089316596653,-0.2532983776506046,-0.007519994013858109
-0.16968047191679028,-0.2582226081011832,-0.0018846455446876072
-0.16058455803390503,-0.2628920040131591,0.0037674311717588367
-0.15133016657984902,-0.26730195725651024,0.009386067902413801
-0.14192643052169077,-0.2714481157398059,0.014921393229891416
-0.13238263021159327,-0.2753263877051944,0.02032427521471763
-0.12270818422822584,-0.2789329457664754,0.025546757493904445
-0.11291264008176378,-0.2822642306862676,0.030542484945022305
-0.10300566479164924,-0.285316954888546,0.03526711513754835
-0.09299703534640963,-0.28808810570308296,0.039678711919419137
-0.08289662905495132,-0.29057494833858943,0.0437381176452848
-0.07271441379884737,-0.29277502858162424,0.047409300742541495
-0.06246043819524153,-0.29468617521860657,0.050659675530120914
-0.052144821680077065,-0.29630650217854126,0.05346039145130204
-0.041777744521434686,-0.2976344103943433,0.05578658915329507
-0.031369437772837815,-0.29866858938092394,0.05761762114061663
-0.020930173176437625,-0.2994080185284815,0.05893723504372136
-0.010470253026042731,-0.29985196810971954,0.05973371787618479
-9.945747928933694e-17,-0.3,0.05999999999999998
0.010470253026042826,-0.2998519681097196,0.05973371787618478
0.020930173176438086,-0.29940801852848153,0.0589372350437213
0.03136943777283827,-0.29866858938092394,0.05761762114061656
0.04177774452143477,-0.2976344103943433,0.05578658915329509
0.052144821680076836,-0.29630650217854126,0.053460391451302075
0.0624604381952416,-0.29468617521860657,0.05065967553012087
0.07271441379884773,-0.29277502858162424,0.04740930074254134
0.08289662905495176,-0.2905749483385893,0.043738117645284624
0.09299703534640978,-0.2880881057030829,0.039678711919419095
0.10300566479164908,-0.2853169548885461,0.03526711513754843
0.11291264008176388,-0.2822642306862676,0.030542484945022316
0.1227081842282262,-0.27893294576647537,0.025546757493904282
0.1323826302115937,-0.2753263877051943,0.020324275214717427
0.1419264305216909,-0.2714481157398058,0.014921393229891259
0.1513301665798491,-0.26730195725651024,0.009386067902413699
0.16058455803390545,-0.2628920040131589,0.003767431171758573
0.1696804719167906,-0.25822260810118297,-0.001884645544687841
0.1786089316596657,-0.2532983776506044,-0.007519994013858365
0.1873611259507101,-0.24812417228236858,-0.013088594483792529
0.19592841743082454,-0.2427050983124842,-0.018541019662496893
0.20430235121765916,-0.23704650371270694,-0.02382887343808705
0.21247466324956343,-0.23115397283273673,-0.028905220446102997
0.22043728844121738,-0.22503332088913783,-0.033725002671127866
0.22818236864289618,-0.2186905882264235,-0.03824543938492136
0.23570226039551598,-0.21213203435596414,-0.04242640687119279
0.24298954247380414,-0.20536413177860632,-0.04623079456654743
0.25003702321015336,-0.19839355959709545,-0.04962483445647386
0.25683774759192984,-0.19122719692460677,-0.05257840080263191
0.2633850041252301,-0.18387211609589296,-0.0550652775410388
0.26967233145831593,-0.17633557568774175,-0.057063390977709204
0.27569352475818754,-0.16862501335563887,-0.05855500571632491
0.2814426418340052,-0.1607480384936988,-0.05952688207886867
0.28691400900131464,-0.15271242472511123,-0.059970393621943924
0.29210222668128777,-0.14452610223051462,-0.059881603705696305
0.29700217472945595,-0.1361971499218639,-0.059261300435708236
0.30160901748867325,-0.12773378746952158,-0.058114989667717804
0.30591820856132707,-0.11914436719043403,-0.05645284613725346
0.30992549529608376,-0.11043736580540327,-0.05428962314796115
0.3136269229847418,-0.10162137607358751,-0.051644521620236666
0.3170188387650512,-0.09270509831248412,-0.048541019662496805
0.3200978952256478,-0.08369733181176858,-0.045006664177827505
0.32286105370954377,-0.07460696614945629,-0.04107282635572126
0.32530558731291587,-0.06544297241896266,-0.036774423219178544
0.3274290835762296,-0.05621439437571746,-0.03214960769873987
0.3292294468650459,-0.046930339512069104,-0.027239429984372624
0.3307049004381592,-0.03759997006929105,-0.022087473161080423
0.33185398820102663,-0.028232493995554123,-0.016739466362353725
0.3326755761427573,-0.018837155858793888,-0.011242878875143475
0.33316885345524394,-0.009423227723438546,-0.005646498799110787
0.3333333333333333,-3.5850951836854015e-17,8.326672684688674e-17
2.333168853455244,0.009423227723438394,0.005646498799110775
2.332675576142757,0.01883715585879397,0.011242878875143428
2.3318539882010265,0.028232493995554303,0.016739466362353735
2.330704900438159,0.03759997006929121,0.02208747316108069
2.329229446865046,0.04693033951206924,0.027239429984372756
2.32742908357623,0.0562143943757173,0.03214960769873977
2.325305587312916,0.06544297241896276,0.036774423219178586
2.3228610537095435,0.07460696614945647,0.041072826355721355
2.3200978952256475,0.08369733181176874,0.04500666417782756
2.317018838765051,0.09270509831248425,0.04854101966249683
2.3136269229847417,0.10162137607358734,0.051644521620236555
2.309925495296084,0.11043736580540342,0.05428962314796113
2.305918208561327,0.1191443671904341,0.056452846137253536
2.3016090174886727,0.12773378746952177,0.05811498966771785
2.297002174729456,0.13619714992186402,0.05926130043570827
2.292102226681288,0.1445261022305145,0.059881603705696285
2.2869140090013143,0.15271242472511137,0.05997039362194389
2.2814426418340052,0.16074803849369887,0.05952688207886866
2.2756935247581875,0.16862501335563915,0.058555005716324854
2.269672331458316,0.17633557568774194,0.05706339097770921
2.2633850041252304,0.18387211609589285,0.055065277541038876
2.25683774759193,0.19122719692460688,0.052578400802631826
2.250037023210153,0.19839355959709548,0.049624834456473775
2.2429895424738038,0.20536413177860655,0.04623079456654735
2.2357022603955157,0.2121320343559643,0.042426406871192875
2.228182368642896,0.21869058822642348,0.03824543938492137
2.2204372884412176,0.22503332088913794,0.0337250026711278
2.2124746632495635,0.23115397283273675,0.028905220446102955
2.2043023512176587,0.23704650371270708,0.023828873438086862
2.195928417430824,0.2427050983124843,0.01854101966249683
2.18736112595071,0.2481241722823687,0.013088594483792494
2.1786089316596655,0.2532983776506045,0.007519994013858379
2.16968047191679,0.25822260810118297,0.0018846455446876985
2.1605845580339054,0.2628920040131591,-0.003767431171758742
2.1513301665798488,0.2673019572565103,-0.00938606790241392
2.141926430521691,0.2714481157398058,-0.014921393229891276
2.132382630211594,0.2753263877051943,-0.02032427521471741
2.1227081842282263,0.27893294576647537,-0.02554675749390431
2.1129126400817637,0.28226423068626766,-0.030542484945022267
2.103005664791649,0.28531695488854614,-0.035267115137548384
2.09299703534641,0.288088105703083,-0.03967871191941913
2.082896629054952,0.2905749483385893,-0.04373811764528468
2.0727144137988476,0.29277502858162424,-0.047409300742541356
2.062460438195241,0.29468617521860657,-0.050659675530120934
2.0521448216800766,0.2963065021785413,-0.053460391451302054
2.0417777445214345,0.2976344103943433,-0.05578658915329513
2.031369437772838,0.29866858938092394,-0.05761762114061656
2.020930173176438,0.2994080185284815,-0.05893723504372129
2.0104702530260425,0.29985196810971954,-0.05973371787618478
1.9999999999999998,0.3,-0.05999999999999998
1.9895297469739572,0.2998519681097195,-0.05973371787618478
1.9790698268235623,0.2994080185284815,-0.05893723504372134
1.9686305622271618,0.29866858938092394,-0.0576176211406166
1.9582222554785653,0.2976344103943433,-0.05578658915329509
1.947855178319923,0.29630650217854126,-0.05346039145130201
1.9375395618047584,0.2946861752186067,-0.0506596755301209
1.9272855862011526,0.29277502858162424,-0.04740930074254149
1.9171033709450487,0.2905749483385894,-0.043738117645284756
1.9070029646535902,0.28808810570308296,-0.03967871191941911
1.896994335208351,0.2853169548885461,-0.035267115137548315
1.887087359918236,0.28226423068626755,-0.030542484945022152
1.8772918157717742,0.2789329457664754,-0.0255467574939043
1.8676173697884064,0.27532638770519435,-0.02032427521471757
1.858073569478309,0.2714481157398058,-0.014921393229891248
1.848669833420151,0.26730195725651035,-0.009386067902413897
1.8394154419660953,0.2628920040131591,-0.003767431171758933
1.8303195280832096,0.2582226081011832,0.0018846455446875881
1.8213910683403345,0.25329837765060453,0.007519994013858219
1.8126388740492896,0.24812417228236858,0.013088594483792591
1.8040715825691755,0.24270509831248424,0.01854101966249686
1.7956976487823413,0.23704650371270722,0.023828873438086817
1.787525336750437,0.23115397283273686,0.028905220446102862
1.7795627115587827,0.22503332088913797,0.033725002671127886
1.771817631357104,0.21869058822642348,0.03824543938492136
1.764297739604484,0.21213203435596426,0.0424264068711929
1.7570104575261964,0.2053641317786067,0.046230794566547335
1.7499629767898466,0.19839355959709568,0.04962483445647365
1.7431622524080703,0.1912271969246069,0.052578400802631736
1.7366149958747699,0.18387211609589293,0.05506527754103887
1.730327668541684,0.17633557568774197,0.05706339097770926
1.7243064752418131,0.16862501335563929,0.0585550057163248
1.7185573581659952,0.160748038493699,0.059526882078868686
1.7130859909986855,0.1527124247251114,0.059970393621943875
1.7078977733187122,0.1445261022305145,0.05988160370569628
1.702997825270544,0.1361971499218639,0.05926130043570826
1.698390982511327,0.12773378746952185,0.058114989667717894
1.6940817914386728,0.1191443671904343,0.0564528461372536
1.6900745047039163,0.11043736580540343,0.05428962314796119
1.686373077015258,0.1016213760735874,0.05164452162023656
1.6829811612349488,0.09270509831248408,0.0485410196624968
1.6799021047743523,0.0836973318117688,0.04500666417782753
1.6771389462904562,0.07460696614945651,0.04107282635572135
1.6746944126870842,0.06544297241896278,0.03677442321917849
1.6725709164237703,0.05621439437571735,0.03214960769873981
1.6707705531349542,0.046930339512069125,0.027239429984372756
1.6692950995618407,0.03759997006929131,0.022087473161080857
1.6681460117989735,0.028232493995554397,0.016739466362353874
1.6673244238572427,0.01883715585879404,0.011242878875143419
1.666831146544756,0.009423227723438435,0.005646498799110826
1.6666666666666667,-1.3183898417423734e-16,-1.1564823173178713e-18
1.666831146544756,-0.009423227723438628,-0.005646498799110996
1.6673244238572427,-0.01883715585879404,-0.011242878875143553
1.6681460117989735,-0.028232493995554348,-0.016739466362353767
1.6692950995618407,-0.03759997006929137,-0.022087473161080718
1.6707705531349542,-0.046930339512069374,-0.02723942998437288
1.6725709164237703,-0.05621439437571755,-0.03214960769873981
1.6746944126870842,-0.0654429724189628,-0.03677442321917856
1.6771389462904562,-0.07460696614945651,-0.04107282635572133
1.6799021047743523,-0.08369733181176886,-0.04500666417782761
1.6829811612349488,-0.09270509831248434,-0.04854101966249691
1.686373077015258,-0.10162137607358755,-0.05164452162023669
1.6900745047039163,-0.11043736580540353,-0.05428962314796119
1.6940817914386728,-0.11914436719043435,-0.05645284613725357
1.6983909825113266,-0.12773378746952188,-0.058114989667717894
1.702997825270544,-0.1361971499218641,-0.05926130043570826
1.7078977733187124,-0.14452610223051468,-0.05988160370569631
1.7130859909986855,-0.15271242472511148,-0.05997039362194389
1.7185573581659952,-0.1607480384936991,-0.05952688207886866
1.7243064752418131,-0.16862501335563926,-0.05855500571632485
1.7303276685416842,-0.17633557568774194,-0.05706339097770919
1.7366149958747699,-0.18387211609589302,-0.055065277541038814
1.7431622524080705,-0.19122719692460702,-0.052578400802631715
1.749962976789847,-0.1983935595970957,-0.04962483445647365
1.757010457526196,-0.20536413177860668,-0.04623079456654732
1.764297739604484,-0.2121320343559644,-0.042426406871192784
1.771817631357104,-0.2186905882264236,-0.03824543938492137
1.7795627115587827,-0.225033320889138,-0.03372500267112779
1.787525336750437,-0.23115397283273695,-0.028905220446102834
1.7956976487823413,-0.2370465037127072,-0.023828873438086793
1.8040715825691755,-0.2427050983124843,-0.018541019662496872
1.8126388740492896,-0.24812417228236863,-0.013088594483792454
1.8213910683403347,-0.2532983776506046,-0.007519994013858109
1.8303195280832096,-0.2582226081011832,-0.0018846455446876072
1.8394154419660953,-0.2628920040131591,0.0037674311717588367
1.848669833420151,-0.26730195725651024,0.009386067902413801
1.858073569478309,-0.2714481157398059,0.014921393229891416
1.8676173697884069,-0.2753263877051944,0.02032427521471763
1.8772918157717742,-0.2789329457664754,0.025546757493904445
1.887087359918236,-0.2822642306862676,0.030542484945022305
1.8969943352083505,-0.285316954888546,0.03526711513754835
1.9070029646535904,-0.28808810570308296,0.039678711919419137
1.9171033709450487,-0.29057494833858943,0.0437381176452848
1.9272855862011526,-0.29277502858162424,0.047409300742541495
1.9375395618047584,-0.29468617521860657,0.050659675530120914
1.947855178319923,-0.29630650217854126,0.05346039145130204
1.9582222554785653,-0.2976344103943433,0.05578658915329507
1.968630562227162,-0.29866858938092394,0.05761762114061663
1.9790698268235623,-0.2994080185284815,0.05893723504372136
1.9895297469739575,-0.29985196810971954,0.05973371787618479
2.0,-0.3,0.05999999999999998
2.010470253026043,-0.2998519681097196,0.05973371787618478
2.020930173176438,-0.29940801852848153,0.0589372350437213
2.031369437772838,-0.29866858938092394,0.05761762114061656
2.041777744521435,-0.2976344103943433,0.05578658915329509
2.0521448216800766,-0.29630650217854126,0.053460391451302075
2.0624604381952416,-0.29468617521860657,0.05065967553012087
2.0727144137988476,-0.29277502858162424,0.04740930074254134
2.0828966290549515,-0.2905749483385893,0.043738117645284624
2.09299703534641,-0.2880881057030829,0.039678711919419095
2.1030056647916493,-0.2853169548885461,0.03526711513754843
2.112912640081764,-0.2822642306862676,0.030542484945022316
2.1227081842282263,-0.27893294576647537,0.025546757493904282
2.1323826302115934,-0.2753263877051943,0.020324275214717427
2.141926430521691,-0.2714481157398058,0.014921393229891259
2.151330166579849,-0.26730195725651024,0.009386067902413699
2.1605845580339054,-0.2628920040131589,0.003767431171758573
2.1696804719167906,-0.25822260810118297,-0.001884645544687841
2.1786089316596655,-0.2532983776506044,-0.007519994013858365
2.18736112595071,-0.24812417228236858,-0.013088594483792529
2.1959284174308245,-0.2427050983124842,-0.018541019662496893
2.204302351217659,-0.23704650371270694,-0.02382887343808705
2.2124746632495635,-0.23115397283273673,-0.028905220446102997
2.2204372884412176,-0.22503332088913783,-0.033725002671127866
2.228182368642896,-0.2186905882264235,-0.03824543938492136
2.235702260395516,-0.21213203435596414,-0.04242640687119279
2.242989542473804,-0.20536413177860632,-0.04623079456654743
2.250037023210153,-0.19839355959709545,-0.04962483445647386
2.25683774759193,-0.19122719692460677,-0.05257840080263191
2.26338500412523,-0.18387211609589296,-0.0550652775410388
2.2696723314583163,-0.17633557568774175,-0.057063390977709204
2.2756935247581875,-0.16862501335563887,-0.05855500571632491
2.2814426418340052,-0.1607480384936988,-0.05952688207886867
2.2869140090013143,-0.15271242472511123,-0.059970393621943924
2.2921022266812874,-0.14452610223051462,-0.059881603705696305
2.2970021747294562,-0.1361971499218639,-0.059261300435708236
2.301609017488673,-0.12773378746952158,-0.058114989667717804
2.305918208561327,-0.11914436719043403,-0.05645284613725346
2.3099254952960835,-0.11043736580540327,-0.05428962314796115
2.313626922984742,-0.10162137607358751,-0.051644521620236666
2.317018838765051,-0.09270509831248412,-0.048541019662496805
2.3200978952256475,-0.08369733181176858,-0.045006664177827505
2.3228610537095435,-0.07460696614945629,-0.04107282635572126
2.325305587312916,-0.06544297241896266,-0.036774423219178544
2.3274290835762295,-0.05621439437571746,-0.03214960769873987
2.329229446865046,-0.046930339512069104,-0.027239429984372624
2.330704900438159,-0.03759997006929105,-0.022087473161080423
2.331853988201027,-0.028232493995554123,-0.016739466362353725
2.3326755761427576,-0.018837155858793888,-0.011242878875143475
2.333168853455244,-0.009423227723438546,-0.005646498799110787
2.3333333333333335,-3.5850951836854015e-17,8.326672684688674e-17
