rho_tempered,coeff_face,w,r_bary
0.966940063740424,0.02391513286953096,0.7404276429664495,1.6668673466299357
0.9667992195519771,0.023952544333202933,0.7407577441164963,1.6674687328874074
0.9665643936167823,0.024014693609450813,0.7413061200833894,1.6684688789822022
0.9662354574550955,0.024101280090632348,0.7420701184467559,1.6698645884145904
0.9658122309879817,0.024211891034056084,0.7430460973593183,1.6716514841723056
0.9652944820920477,0.024346009290247092,0.7442294937374742,1.6738241024303784
0.9646819257394601,0.024503022717776178,0.7456149063333191,1.6763760069648665
0.9639742225927425,0.024682234928907632,0.7471961905491848,1.6792999200938274
0.9631709769768675,0.024882876968054718,0.7489665614828356,1.6825878654020192
0.9622717342375083,0.025104119501498955,0.7509187014838141,1.6862313171432735
0.9612759776081553,0.025345085092726184,0.7530448684652309,1.6902213510574233
0.9601831248408809,0.02560486015273452,0.7553370013476574,1.6945487913889563
0.9589925249941028,0.025882506187501132,0.7577868193014804,1.69920434914529
0.95770345590263,0.026177070013337883,0.7603859118823929,1.7041787470688567
0.9563151229673815,0.026487592672309608,0.7631258176968493,1.7094628273970662
0.954826659982226,0.02681311685092517,0.7659980898611043,1.7150476392203586
0.9532371327533449,0.027152692682307786,0.7689943471968332,1.720924503089122
0.9515455462551421,0.027505381891263538,0.7721063108052664,1.7270850514309035
0.9497508560021767,0.027870260319401777,0.7753258263476626,1.7335212442841512
0.947851984198661,0.0282464189402434,0.7786448730021475,1.74022536079782
0.945847841059071,0.0286329635389608,0.7820555606378893,1.747189967852775
0.9437373514819622,0.02902901328536545,0.7855501172238126,1.7544078679984827
0.9415194870136312,0.029433698469882086,0.7891208688519006,1.7618720296376862
0.9391933027705246,0.029846157699029034,0.7927602149914325,1.7695755030073872
0.9367579787126536,0.030265534858521712,0.7964606016928385,1.7775113259761504
0.9342128643890617,0.030690976148389455,0.8002144954269657,1.7856724239905994
0.9315575260252706,0.0311216274759839,0.8040143600822107,1.7940515086490711
0.9287917946058443,0.03155663246069372,0.807852639359062,1.8026409793550566
0.9259158134359161,0.03199513126042057,0.8117217464154755,1.8114328323109787
0.9229300835551539,0.03243626037683832,0.8156140621485732,1.8204185807639537
0.9198355053351787,0.03287915353702159,0.8195219429737197,1.8295891899251726
0.9166334146228908,0.03332294368637515,0.8234377384091923,1.8389350293744315
0.9133256118999997,0.033766766065242496,0.8273538182227277,1.8484458450563674
0.9099143831118885,0.03420976228239547,0.8312626083740775,1.8581107522037033
0.9064025110713758,0.03465108524583567,0.8351566345220792,1.8679182497158484
0.9027932766555722,0.03508990476756892,0.8390285714785491,1.8778562557098124
0.8990904493738956,0.03552541362625151,0.842871296702219,1.8879121631752784
0.8952982672763802,0.035956833851142705,0.8466779457453767,1.8980729139356318
0.8914214065755524,0.036383422983146674,0.8504419674983529,1.908325088467556
0.8874649417530587,0.03680448007361727,0.8541571771201523,1.9186550085853296
0.8834342972946921,0.037219351198031006,0.8578178046885088,1.9290488495693303
0.8793351925263744,0.037627434287991174,0.861418537835216,1.9394927580236008
0.8751735812932899,0.03802818311921932,0.864954556934288,1.9499729715912952
0.8709555884220489,0.038421110332848646,0.8684215617604291,1.9604759366409892
0.8666874450227574,0.03880578940997771,0.8718157889115679,1.9709884201575483
0.8623754247195988,0.039181855562669766,0.8751340196706154,1.981497612320466
0.8580257828447408,0.03954900554621608,0.8783735783489652,1.9919912166180669
0.853644700494909,0.039906996435680596,0.8815323214912992,2.0024575248122485
0.84923823514036,0.040255643443086395,0.884608618615468,2.012885474617183
0.8448122792028274,0.04059481687910717,0.8876013254038866,2.023264688566476
0.8403725276953009,0.040924438384243166,0.8905097504492042,2.033585493195008
0.8359244556567441,0.041244476569038395,0.8933336167856327,2.0438389183320433
0.8314733057344784,0.041554942211113596,0.8960730195098257,2.0540166769688684
0.8270240858814325,0.04185588315908627,0.8987283808154669,2.0641111268057215
0.8225815767597545,0.042147379090450215,0.9013004037392665,2.074115215178695
0.8181503480903516,0.04242953626292544,0.903790025849342,2.0840224095988735
0.8137347828721617,0.04270248238745742,0.9061983740069771,2.09382661658681
0.8093391081260188,0.04296636173673641,0.9085267212064976,2.103522091841587
0.804967430604346,0.04322133058659593,0.9107764463523168,2.11310334503451
0.8006237757559578,0.0434675530696584,0.9129489976734564,2.1225650426554106
0.79631212814887,0.04370519750180165,0.9150458603100144,2.1319019123610765
0.7920364715348944,0.04393443322303175,0.9170685284385153,2.141108652180433
0.7878008267871637,0.04415542797573047,0.9190184821387981,2.1501798477238845
0.7836092860526133,0.0443683458255001,0.9208971690485301,2.159109900232502
0.7794660416308484,0.04457334561340097,0.922705990706479,2.1678929678977026
0.7753754083116422,0.04477057991366165,0.924446293355838,2.176522922398534
0.7713418381670395,0.044960194458254985,0.9261193628669556,2.184993322058553
0.7673699270905878,0.04514232797932952,0.927726423347025,2.193297402437176
0.7634644126946689,0.045317112412528816,0.9292686389340776,2.2014280845616394
0.759630163505589,0.045484673398799455,0.9307471182247009,2.2093780003967725
0.7558721597232124,0.04564513101936538,0.9321629207591061,2.217139534561469
0.7521954661258656,0.04579860069802209,0.9335170649825477,2.2247048807531
0.7486051979909543,0.04594519420658444,0.9348105371169214,2.2320661108523976
0.7451064811572558,0.046085020712934945,0.9360443004082494,2.239215254267359
0.7417044075674404,0.04621818781633983,0.9372193042618219,2.2461443847485896
0.738403987792027,0.04634480252116007,0.9383364928337652,2.2528457116798477
0.7352101021434683,0.046464972107408305,0.939396812712426,2.259311672722656
0.7321274520381916,0.046578804864414514,0.9404012193918926,2.2655350246752795
0.7291605132540842,0.046686410661821616,0.9413506823101906,2.271508929493173
0.7263134926620536,0.0467879013399354,0.9422461882935474,2.2772270326057593
0.7235902898858986,0.04688339090885733,0.9430887433134468,2.282683530945534
0.7209944651696136,0.046972995552651074,0.9438793725233917,2.287873228469647
0.7185292145119918,0.04705683344091123,0.9446191185962755,2.2927915773883716
0.7161973528728471,0.04713502435545776,0.9453090384305095,2.2974347038045777
0.714001305972569,0.04720768914445301,0.9459501983334088,2.301799416997063
0.7119431109068854,0.047274949020059416,0.9465436678240535,2.3058832021311404
0.7100244254921628,0.047336924718872846,0.9470905122253485,2.3096841967344552
0.7082465459538776,0.04739373554684393,0.9475917842368581,2.313201151816772
0.706610432282487,0.04744549833230288,0.94804851469679,2.3164333790222242
0.7051167403167111,0.04749232631208755,0.9484617027537136,2.31938068566485
0.7037658593832097,0.04753432797668706,0.9488323056766503,2.322043299898455
0.702557954131794,0.047571605900773806,0.9491612285362393,2.3244217885967866
0.7014930090630234,0.047604255585522066,0.9494493139899004,2.32651697075925
0.7005708741552901,0.04763236433868704,0.9496973324001796,2.328329829402763
0.699791309964283,0.047656010217537834,0.9499059725076866,2.3298614249469516
0.699154030590256,0.04767526105837895,0.9500758328680494,2.3311128130457996
0.6986587429870144,0.047690173614549636,0.9502074142460261,2.332084969665629
0.6983051812182376,0.047700792822458704,0.9503011131393414,2.3327787259616364
0.6980931344471379,0.04770715121241398,0.9503572165801232,2.333194715171255
0.6980224676681992,0.04770926847778025,0.950375898333355,2.3333333333333335
0.6980931344471379,0.04770715121241398,0.9503572165801232,2.333194715171255
0.6983051812182376,0.047700792822458704,0.9503011131393414,2.3327787259616364
0.6986587429870144,0.047690173614549636,0.9502074142460261,2.332084969665629
0.699154030590256,0.04767526105837895,0.9500758328680494,2.3311128130457996
0.699791309964283,0.047656010217537834,0.9499059725076866,2.3298614249469516
0.7005708741552901,0.04763236433868704,0.9496973324001796,2.328329829402763
0.7014930090630234,0.047604255585522066,0.9494493139899004,2.32651697075925
0.702557954131794,0.047571605900773806,0.9491612285362393,2.3244217885967866
0.7037658593832097,0.04753432797668706,0.9488323056766503,2.322043299898455
0.7051167403167111,0.04749232631208755,0.9484617027537136,2.31938068566485
0.7066104322824871,0.04744549833230288,0.94804851469679,2.316433379022224
0.7082465459538774,0.04739373554684393,0.9475917842368581,2.3132011518167723
0.7100244254921628,0.047336924718872846,0.9470905122253485,2.3096841967344552
0.7119431109068854,0.047274949020059416,0.9465436678240535,2.3058832021311404
0.714001305972569,0.04720768914445301,0.9459501983334088,2.301799416997063
0.7161973528728471,0.04713502435545776,0.9453090384305095,2.2974347038045777
0.7185292145119918,0.04705683344091123,0.9446191185962755,2.2927915773883716
0.7209944651696136,0.046972995552651074,0.9438793725233917,2.287873228469647
0.7235902898858986,0.04688339090885733,0.9430887433134468,2.282683530945534
0.7263134926620538,0.0467879013399354,0.9422461882935474,2.277227032605759
0.7291605132540842,0.046686410661821616,0.9413506823101906,2.271508929493173
0.7321274520381917,0.046578804864414514,0.9404012193918926,2.265535024675279
0.7352101021434685,0.046464972107408305,0.939396812712426,2.2593116727226557
0.738403987792027,0.04634480252116007,0.9383364928337652,2.2528457116798477
0.7417044075674405,0.04621818781633983,0.9372193042618219,2.246144384748589
0.7451064811572558,0.046085020712934945,0.9360443004082494,2.239215254267359
0.7486051979909543,0.04594519420658444,0.9348105371169214,2.2320661108523976
0.7521954661258657,0.04579860069802209,0.9335170649825477,2.2247048807530994
0.7558721597232128,0.04564513101936538,0.9321629207591061,2.217139534561468
0.7596301635055887,0.04548467339879948,0.9307471182247011,2.209378000396773
0.7634644126946688,0.045317112412528816,0.9292686389340776,2.20142808456164
0.7673699270905878,0.04514232797932952,0.927726423347025,2.193297402437176
0.7713418381670395,0.044960194458254985,0.9261193628669556,2.184993322058553
0.7753754083116422,0.04477057991366165,0.924446293355838,2.176522922398534
0.7794660416308484,0.04457334561340097,0.922705990706479,2.1678929678977026
0.7836092860526134,0.0443683458255001,0.9208971690485301,2.1591099002325014
0.7878008267871637,0.04415542797573047,0.9190184821387981,2.1501798477238845
0.7920364715348944,0.04393443322303175,0.9170685284385153,2.141108652180433
0.79631212814887,0.04370519750180165,0.9150458603100144,2.1319019123610765
0.8006237757559578,0.0434675530696584,0.9129489976734564,2.1225650426554106
0.804967430604346,0.04322133058659593,0.9107764463523168,2.11310334503451
0.8093391081260188,0.04296636173673641,0.9085267212064976,2.103522091841587
0.8137347828721617,0.04270248238745742,0.9061983740069771,2.09382661658681
0.8181503480903516,0.04242953626292544,0.903790025849342,2.0840224095988735
0.8225815767597545,0.042147379090450215,0.9013004037392665,2.074115215178695
0.8270240858814327,0.041855883159086255,0.8987283808154668,2.064111126805721
0.8314733057344786,0.04155494221111357,0.8960730195098254,2.054016676968868
0.8359244556567441,0.041244476569038395,0.8933336167856327,2.0438389183320433
0.8403725276953009,0.040924438384243166,0.8905097504492042,2.033585493195008
0.8448122792028274,0.04059481687910717,0.8876013254038866,2.023264688566476
0.84923823514036,0.040255643443086395,0.884608618615468,2.012885474617183
0.8536447004949091,0.039906996435680575,0.881532321491299,2.002457524812248
0.8580257828447408,0.03954900554621608,0.8783735783489652,1.9919912166180669
0.8623754247195989,0.039181855562669766,0.8751340196706154,1.9814976123204657
0.8666874450227575,0.038805789409977684,0.8718157889115676,1.970988420157548
0.8709555884220489,0.038421110332848646,0.8684215617604291,1.9604759366409892
0.8751735812932899,0.03802818311921932,0.864954556934288,1.9499729715912952
0.8793351925263744,0.037627434287991174,0.861418537835216,1.9394927580236008
0.8834342972946921,0.037219351198031006,0.8578178046885088,1.9290488495693303
0.8874649417530587,0.03680448007361727,0.8541571771201523,1.9186550085853296
0.8914214065755524,0.036383422983146674,0.8504419674983529,1.908325088467556
0.8952982672763802,0.035956833851142705,0.8466779457453767,1.8980729139356318
0.8990904493738956,0.03552541362625151,0.842871296702219,1.8879121631752787
0.9027932766555722,0.03508990476756892,0.8390285714785491,1.8778562557098124
0.9064025110713758,0.03465108524583567,0.8351566345220792,1.8679182497158484
0.9099143831118885,0.03420976228239547,0.8312626083740775,1.8581107522037033
0.9133256118999997,0.033766766065242496,0.8273538182227277,1.8484458450563674
0.9166334146228908,0.03332294368637515,0.8234377384091923,1.8389350293744315
0.9198355053351787,0.03287915353702159,0.8195219429737197,1.8295891899251726
0.9229300835551539,0.03243626037683832,0.8156140621485732,1.8204185807639537
0.9259158134359161,0.03199513126042057,0.8117217464154755,1.8114328323109787
0.9287917946058443,0.03155663246069372,0.807852639359062,1.8026409793550566
0.9315575260252706,0.0311216274759839,0.8040143600822107,1.7940515086490711
0.9342128643890617,0.030690976148389455,0.8002144954269657,1.7856724239905994
0.9367579787126536,0.030265534858521712,0.7964606016928385,1.7775113259761504
0.9391933027705246,0.02984615769902902,0.7927602149914323,1.769575503007387
0.9415194870136312,0.029433698469882086,0.7891208688519006,1.7618720296376862
0.9437373514819622,0.02902901328536545,0.7855501172238126,1.7544078679984827
0.945847841059071,0.0286329635389608,0.7820555606378893,1.747189967852775
0.947851984198661,0.028246418940243385,0.7786448730021474,1.7402253607978198
0.9497508560021767,0.027870260319401777,0.7753258263476626,1.733521244284151
0.9515455462551422,0.027505381891263503,0.772106310805266,1.7270850514309033
0.9532371327533449,0.027152692682307786,0.7689943471968332,1.720924503089122
0.9548266599822259,0.026813116850925182,0.7659980898611044,1.7150476392203589
0.9563151229673815,0.026487592672309608,0.7631258176968493,1.7094628273970662
0.9577034559026301,0.026177070013337855,0.7603859118823927,1.7041787470688563
0.9589925249941028,0.025882506187501132,0.7577868193014804,1.69920434914529
0.960183124840881,0.025604860152734506,0.7553370013476572,1.694548791388956
0.9612759776081553,0.025345085092726184,0.7530448684652309,1.6902213510574233
0.9622717342375083,0.025104119501498955,0.7509187014838141,1.6862313171432735
0.9631709769768675,0.024882876968054718,0.7489665614828356,1.6825878654020192
0.9639742225927425,0.024682234928907632,0.7471961905491848,1.6792999200938274
0.9646819257394601,0.024503022717776178,0.7456149063333191,1.6763760069648665
0.9652944820920477,0.024346009290247092,0.7442294937374742,1.6738241024303784
0.9658122309879816,0.02421189103405611,0.7430460973593185,1.6716514841723058
0.9662354574550955,0.024101280090632348,0.7420701184467559,1.6698645884145904
0.9665643936167823,0.024014693609450778,0.741306120083389,1.668468878982202
0.9667992195519771,0.023952544333202933,0.7407577441164963,1.6674687328874074
0.966940063740424,0.02391513286953096,0.7404276429664495,1.6668673466299357
0.9669870032415712,0.023902641945776647,0.7403174289333232,1.6666666666666667
0.8099892306637528,-0.053265679826918405,0.059420472115425664,0.33334991387744195
0.8099955146059674,-0.05326480808286725,0.05942816397470051,0.3333980799707237
0.8100053121875743,-0.053263448898490134,0.059440156778028067,0.3334731667409425
0.8100176370084978,-0.05326173910446649,0.059455243195883696,0.33356760243414807
0.8100311612301667,-0.0532598629016186,0.059471797926894505,0.3336712034258511
0.8100442663066332,-0.053258044827621816,0.05948783975627786,0.333771568863768
0.8100551049126902,-0.05325654116820246,0.059501107339389826,0.33385455812244574
0.8100616717923432,-0.053255630126911056,0.059509145939019875,0.333904831449487
0.8100618809473286,-0.05325560111018714,0.059509401968936844,0.33390643255366437
0.8100536463828701,-0.053256743513423604,0.05949932194037976,0.3338433913902503
0.8100349635299136,-0.053259335408526905,0.05947645227770357,0.3337003259053694
0.8100039884685653,-0.05326363253401558,0.05943853646456822,0.33346302281078627
0.8099591121815909,-0.05326985797541465,0.05938360609928233,0.33311897934458345
0.8098990272618256,-0.0532781928973773,0.05931006267020015,0.33265789020534386
0.8098227847732933,-0.05328876865073137,0.059216747199428835,0.33207206622990165
0.8097298393112271,-0.053301660528957406,0.059102995332728586,0.33135677376579714
0.8096200807085135,-0.05331688339120548,0.05896867595995147,0.33051048597253324
0.8094938512821452,-0.053334389304868356,0.05881421201586723,0.329535039429963
0.8093519479895532,-0.05335406729217145,0.058640582716134045,0.3284356914484502
0.8091956093575563,-0.05337574519456393,0.05844930710678868,0.3272210754171651
0.8090264875425826,-0.05339919359825247,0.05824240942718381,0.32590305347802545
0.8088466063665471,-0.053424131696246935,0.05802236738605632,0.3244964678739977
0.8086583066354804,-0.05345023489879326,0.057792045010647546,0.3230187945928742
0.8084641804753526,-0.05347714394675365,0.05755461223452639,0.3214897054946919
0.8082669967997728,-0.05350447523272023,0.057313453828938925,0.31993054801871545
0.8080696203460557,-0.05353183199348464,0.05707207064572361,0.31836375480265877
0.8078749269687676,-0.05355881600579057,0.05683397641949476,0.31681219902471836
0.8076857180529535,-0.053585039395850326,0.056602593566026316,0.31529851482113064
0.8075046369931369,-0.05361013616273083,0.05638115150531597,0.3138444054699883
0.8073340906702073,-0.05363377301734021,0.05617259102346855,0.31246996481893285
0.8071761787396526,-0.05365565915337872,0.05597947805842283,0.31119303927608927
0.8070326333173187,-0.05367555459518646,0.055803930042472145,0.31002865818985803
0.8069047713134347,-0.05369327681049796,0.05564755755442958,0.3089885592919437
0.8067934612281612,-0.05370870533357695,0.05551142352726202,0.30808083288421795
0.8066991056953927,-0.053721784214904165,0.055396021633198345,0.3073097036230955
0.8066216404661543,-0.05373252219514568,0.05530127474871438,0.3066754623298714
0.8065605498853226,-0.05374099058992399,0.05522655361831753,0.306174552684468
0.8065148982670431,-0.053747318963344275,0.055170715029315046,0.3057998095633876
0.8064833759485226,-0.05375168875716698,0.055132158024997054,0.30554083786257014
0.8064643582311661,-0.05375432512390617,0.05510889596553354,0.30538451358274105
0.8064559749303435,-0.053755487281567316,0.0550986416332294,0.30531558330749575
0.8064561878718384,-0.053755457761926514,0.055098902100648155,0.3053173343356071
0.8064628734077128,-0.05375453096124964,0.05510707975367947,0.3053723057711319
0.8064739068822993,-0.05375300142154763,0.05512057569222658,0.30546301073833804
0.8064872459584638,-0.05375115227239968,0.05513689171412024,0.3055726413071945
0.8065010098076602,-0.05374924424940064,0.05515372721117058,0.30568573031374097
0.8065135513632105,-0.05374750567724565,0.05516906755371464,0.3057887476263287
0.8065235201210601,-0.053746123765392013,0.055181260893599676,0.30587061215969413
0.8065299133314265,-0.05374523751419017,0.05518908075714534,0.30592310476492823
0.8065321138436903,-0.05374493247132126,0.05519177231187099,0.3059411708155671
0.8065299133314265,-0.05374523751419017,0.05518908075714534,0.3059231047649282
0.8065235201210601,-0.053746123765392013,0.055181260893599676,0.30587061215969413
0.8065135513632105,-0.05374750567724565,0.05516906755371464,0.3057887476263287
0.8065010098076602,-0.05374924424940064,0.05515372721117058,0.30568573031374097
0.8064872459584638,-0.05375115227239968,0.05513689171412024,0.3055726413071945
0.8064739068822993,-0.05375300142154763,0.0551205756922266,0.3054630107383382
0.8064628734077128,-0.05375453096124964,0.05510707975367947,0.30537230577113184
0.8064561878718384,-0.053755457761926514,0.055098902100648176,0.30531733433560715
0.8064559749303435,-0.053755487281567316,0.05509864163322938,0.3053155833074957
0.8064643582311661,-0.05375432512390617,0.05510889596553354,0.30538451358274105
0.8064833759485226,-0.05375168875716698,0.055132158024997054,0.3055408378625701
0.8065148982670431,-0.053747318963344275,0.055170715029315046,0.3057998095633876
0.8065605498853226,-0.05374099058992399,0.05522655361831753,0.30617455268446797
0.8066216404661543,-0.05373252219514568,0.0553012747487144,0.3066754623298715
0.8066991056953927,-0.053721784214904165,0.055396021633198345,0.30730970362309556
0.8067934612281612,-0.05370870533357695,0.05551142352726202,0.3080808328842179
0.8069047713134347,-0.05369327681049796,0.05564755755442958,0.3089885592919437
0.8070326333173187,-0.05367555459518646,0.055803930042472145,0.310028658189858
0.8071761787396526,-0.05365565915337872,0.05597947805842281,0.3111930392760892
0.8073340906702073,-0.05363377301734021,0.05617259102346855,0.3124699648189328
0.8075046369931369,-0.05361013616273083,0.05638115150531597,0.3138444054699883
0.8076857180529535,-0.05358503939585033,0.05660259356602628,0.3152985148211306
0.8078749269687676,-0.05355881600579057,0.05683397641949476,0.3168121990247183
0.8080696203460557,-0.05353183199348464,0.05707207064572361,0.31836375480265877
0.8082669967997727,-0.053504475232720235,0.0573134538289389,0.3199305480187154
0.8084641804753526,-0.05347714394675365,0.05755461223452639,0.32148970549469186
0.8086583066354804,-0.05345023489879326,0.057792045010647546,0.3230187945928742
0.8088466063665471,-0.053424131696246935,0.05802236738605632,0.3244964678739976
0.8090264875425826,-0.05339919359825247,0.05824240942718381,0.32590305347802545
0.8091956093575563,-0.05337574519456393,0.05844930710678868,0.32722107541716516
0.8093519479895531,-0.05335406729217146,0.058640582716134024,0.3284356914484501
0.8094938512821452,-0.053334389304868356,0.05881421201586723,0.32953503942996304
0.8096200807085135,-0.05331688339120548,0.05896867595995147,0.33051048597253324
0.8097298393112271,-0.053301660528957406,0.059102995332728586,0.33135677376579714
0.8098227847732933,-0.05328876865073137,0.059216747199428835,0.33207206622990176
0.8098990272618257,-0.05327819289737729,0.05931006267020017,0.332657890205344
0.8099591121815909,-0.05326985797541465,0.05938360609928233,0.33311897934458345
0.8100039884685653,-0.05326363253401558,0.05943853646456822,0.33346302281078627
0.8100349635299136,-0.053259335408526905,0.05947645227770357,0.3337003259053694
0.8100536463828701,-0.053256743513423604,0.05949932194037976,0.33384339139025027
0.8100618809473286,-0.05325560111018714,0.059509401968936844,0.33390643255366437
0.8100616717923432,-0.053255630126911056,0.059509145939019875,0.33390483144948696
0.8100551049126902,-0.05325654116820246,0.059501107339389826,0.33385455812244574
0.8100442663066332,-0.053258044827621816,0.05948783975627789,0.3337715688637681
0.8100311612301667,-0.0532598629016186,0.059471797926894505,0.33367120342585105
0.8100176370084978,-0.05326173910446649,0.059455243195883696,0.33356760243414807
0.8100053121875743,-0.053263448898490134,0.059440156778028067,0.3334731667409426
0.8099955146059674,-0.05326480808286725,0.05942816397470051,0.3333980799707237
0.8099892306637528,-0.053265679826918405,0.059420472115425664,0.33334991387744184
